seed,method,B,recall,best,regret
9,ei,15,1.0,-1.0726790818268517,0.0
9,ei,20,1.0,-1.0726790818268517,0.0
9,ei,25,1.0,-1.0726790818268517,0.0
9,ei,30,1.0,-1.0726790818268517,0.0
9,voi,5,0.5,-1.1215213172516916,0.0488422354248399
9,voi,10,1.0,-1.0726790818268517,0.0
9,voi,15,1.0,-1.0726790818268517,0.0
9,voi,20,1.0,-1.0726790818268517,0.0
9,voi,25,1.0,-1.0726790818268517,0.0
9,voi,30,1.0,-1.0726790818268517,0.0
9,conformal_width,5,0.0,-1.197462451910123,0.12478337008327123
9,conformal_width,10,0.0,-1.1914165941889756,0.11873751236212393
9,conformal_width,15,0.5,-1.0726790818268517,0.0
9,conformal_width,20,0.5,-1.0726790818268517,0.0
9,conformal_width,25,0.75,-1.0726790818268517,0.0
9,conformal_width,30,1.0,-1.0726790818268517,0.0
9,risktriage,5,0.75,-1.0726790818268517,0.0
9,risktriage,10,0.75,-1.0726790818268517,0.0
9,risktriage,15,1.0,-1.0726790818268517,0.0
9,risktriage,20,1.0,-1.0726790818268517,0.0
9,risktriage,25,1.0,-1.0726790818268517,0.0
9,risktriage,30,1.0,-1.0726790818268517,0.0
10,random,5,0.0,-1.4359934757974422,0.27743139771200154
10,random,10,0.3333333333333333,-1.3388153116495651,0.18025323356412448
10,random,15,0.3333333333333333,-1.3388153116495651,0.18025323356412448
10,random,20,0.6666666666666666,-1.1585620780854406,0.0
10,random,25,0.6666666666666666,-1.1585620780854406,0.0
10,random,30,1.0,-1.1585620780854406,0.0
10,sabatier,5,0.3333333333333333,-1.1585620780854406,0.0
10,sabatier,10,0.3333333333333333,-1.1585620780854406,0.0
10,sabatier,15,0.6666666666666666,-1.1585620780854406,0.0
10,sabatier,20,0.6666666666666666,-1.1585620780854406,0.0
10,sabatier,25,0.6666666666666666,-1.1585620780854406,0.0
10,sabatier,30,1.0,-1.1585620780854406,0.0
10,ml_rank,5,0.6666666666666666,-1.2367683422639946,0.07820626417855392
10,ml_rank,10,1.0,-1.1585620780854406,0.0
10,ml_rank,15,1.0,-1.1585620780854406,0.0
10,ml_rank,20,1.0,-1.1585620780854406,0.0
10,ml_rank,25,1.0,-1.1585620780854406,0.0
10,ml_rank,30,1.0,-1.1585620780854406,0.0
10,variance,5,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,variance,10,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,variance,15,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,variance,20,0.6666666666666666,-1.2367683422639946,0.07820626417855392
10,variance,25,1.0,-1.1585620780854406,0.0
10,variance,30,1.0,-1.1585620780854406,0.0
10,ucb,5,0.6666666666666666,-1.2367683422639946,0.07820626417855392
10,ucb,10,1.0,-1.1585620780854406,0.0
10,ucb,15,1.0,-1.1585620780854406,0.0
10,ucb,20,1.0,-1.1585620780854406,0.0
10,ucb,25,1.0,-1.1585620780854406,0.0
10,ucb,30,1.0,-1.1585620780854406,0.0
10,ei,5,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,ei,10,1.0,-1.1585620780854406,0.0
10,ei,15,1.0,-1.1585620780854406,0.0
10,ei,20,1.0,-1.1585620780854406,0.0
10,ei,25,1.0,-1.1585620780854406,0.0
10,ei,30,1.0,-1.1585620780854406,0.0
10,voi,5,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,voi,10,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,voi,15,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,voi,20,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,voi,25,0.6666666666666666,-1.1585620780854406,0.0
10,voi,30,1.0,-1.1585620780854406,0.0
10,conformal_width,5,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,conformal_width,10,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,conformal_width,15,0.3333333333333333,-1.2367683422639946,0.07820626417855392
10,conformal_width,20,0.6666666666666666,-1.2367683422639946,0.07820626417855392
10,conformal_width,25,1.0,-1.1585620780854406,0.0
10,conformal_width,30,1.0,-1.1585620780854406,0.0
10,risktriage,5,0.6666666666666666,-1.2367683422639946,0.07820626417855392
10,risktriage,10,1.0,-1.1585620780854406,0.0
10,risktriage,15,1.0,-1.1585620780854406,0.0
10,risktriage,20,1.0,-1.1585620780854406,0.0
10,risktriage,25,1.0,-1.1585620780854406,0.0
10,risktriage,30,1.0,-1.1585620780854406,0.0
11,random,5,0.25,-1.2018732783444146,0.08955967236852613
11,random,10,0.75,-1.1123136059758885,0.0
11,random,15,0.75,-1.1123136059758885,0.0
11,random,20,1.0,-1.1123136059758885,0.0
11,random,25,1.0,-1.1123136059758885,0.0
11,random,30,1.0,-1.1123136059758885,0.0
11,sabatier,5,0.0,-1.453248201461987,0.3409345954860985
11,sabatier,10,0.0,-1.3259344808074944,0.21362087483160597
11,sabatier,15,0.0,-1.3259344808074944,0.21362087483160597
11,sabatier,20,0.25,-1.2018732783444146,0.08955967236852613
11,sabatier,25,0.25,-1.2018732783444146,0.08955967236852613
11,sabatier,30,1.0,-1.1123136059758885,0.0
11,ml_rank,5,0.5,-1.1215213172516916,0.00920771127580311
11,ml_rank,10,1.0,-1.1123136059758885,0.0
11,ml_rank,15,1.0,-1.1123136059758885,0.0
11,ml_rank,20,1.0,-1.1123136059758885,0.0
11,ml_rank,25,1.0,-1.1123136059758885,0.0
11,ml_rank,30,1.0,-1.1123136059758885,0.0
11,variance,5,0.0,-1.2258029996167124,0.11348939364082389
11,variance,10,0.25,-1.1215213172516916,0.00920771127580311
11,variance,15,0.5,-1.1215213172516916,0.00920771127580311
11,variance,20,0.75,-1.1215213172516916,0.00920771127580311
11,variance,25,0.75,-1.1215213172516916,0.00920771127580311
11,variance,30,1.0,-1.1123136059758885,0.0
11,ucb,5,0.5,-1.1215213172516916,0.00920771127580311
11,ucb,10,1.0,-1.1123136059758885,0.0
11,ucb,15,1.0,-1.1123136059758885,0.0
11,ucb,20,1.0,-1.1123136059758885,0.0
11,ucb,25,1.0,-1.1123136059758885,0.0
11,ucb,30,1.0,-1.1123136059758885,0.0
11,ei,5,0.5,-1.1215213172516916,0.00920771127580311
11,ei,10,1.0,-1.1123136059758885,0.0
11,ei,15,1.0,-1.1123136059758885,0.0
11,ei,20,1.0,-1.1123136059758885,0.0
11,ei,25,1.0,-1.1123136059758885,0.0
11,ei,30,1.0,-1.1123136059758885,0.0
11,voi,5,0.25,-1.2018732783444146,0.08955967236852613
11,voi,10,0.75,-1.1215213172516916,0.00920771127580311
11,voi,15,1.0,-1.1123136059758885,0.0
11,voi,20,1.0,-1.1123136059758885,0.0
11,voi,25,1.0,-1.1123136059758885,0.0
11,voi,30,1.0,-1.1123136059758885,0.0
11,conformal_width,5,0.0,-1.2258029996167124,0.11348939364082389
11,conformal_width,10,0.25,-1.1215213172516916,0.00920771127580311
11,conformal_width,15,0.5,-1.1215213172516916,0.00920771127580311
11,conformal_width,20,0.75,-1.1215213172516916,0.00920771127580311
11,conformal_width,25,0.75,-1.1215213172516916,0.00920771127580311
11,conformal_width,30,1.0,-1.1123136059758885,0.0
11,risktriage,5,0.5,-1.1215213172516916,0.00920771127580311
11,risktriage,10,1.0,-1.1123136059758885,0.0
11,risktriage,15,1.0,-1.1123136059758885,0.0
11,risktriage,20,1.0,-1.1123136059758885,0.0
11,risktriage,25,1.0,-1.1123136059758885,0.0
11,risktriage,30,1.0,-1.1123136059758885,0.0
12,random,5,0.0,-1.197462451910123,0.2228551973750169
12,random,10,0.3333333333333333,-0.974607254535106,0.0
12,random,15,0.6666666666666666,-0.974607254535106,0.0
12,random,20,0.6666666666666666,-0.974607254535106,0.0
12,random,25,1.0,-0.974607254535106,0.0
12,random,30,1.0,-0.974607254535106,0.0
12,sabatier,5,0.0,-1.332896103941343,0.35828884940623695
12,sabatier,10,0.0,-1.2155138969743366,0.24090664243923066
12,sabatier,15,0.0,-1.1914165941889756,0.21680933965386961
12,sabatier,20,0.3333333333333333,-1.148862242809988,0.17425498827488195
12,sabatier,25,0.6666666666666666,-0.974607254535106,0.0
12,sabatier,30,1.0,-0.974607254535106,0.0
12,ml_rank,5,0.6666666666666666,-0.974607254535106,0.0
12,ml_rank,10,1.0,-0.974607254535106,0.0
12,ml_rank,15,1.0,-0.974607254535106,0.0
12,ml_rank,20,1.0,-0.974607254535106,0.0
12,ml_rank,25,1.0,-0.974607254535106,0.0
12,ml_rank,30,1.0,-0.974607254535106,0.0
12,variance,5,0.0,-1.3908422450076774,0.4162349904725714
12,variance,10,0.0,-1.2629169320732476,0.28830967753814163
12,variance,15,0.3333333333333333,-1.148862242809988,0.17425498827488195
12,variance,20,0.3333333333333333,-1.148862242809988,0.17425498827488195
12,variance,25,1.0,-0.974607254535106,0.0
12,variance,30,1.0,-0.974607254535106,0.0
12,ucb,5,0.6666666666666666,-0.974607254535106,0.0
12,ucb,10,1.0,-0.974607254535106,0.0
12,ucb,15,1.0,-0.974607254535106,0.0
12,ucb,20,1.0,-0.974607254535106,0.0
12,ucb,25,1.0,-0.974607254535106,0.0
12,ucb,30,1.0,-0.974607254535106,0.0
12,ei,5,0.6666666666666666,-0.974607254535106,0.0
12,ei,10,1.0,-0.974607254535106,0.0
12,ei,15,1.0,-0.974607254535106,0.0
12,ei,20,1.0,-0.974607254535106,0.0
12,ei,25,1.0,-0.974607254535106,0.0
12,ei,30,1.0,-0.974607254535106,0.0
12,voi,5,0.0,-1.1683204472077595,0.19371319267265352
12,voi,10,0.6666666666666666,-0.974607254535106,0.0
12,voi,15,0.6666666666666666,-0.974607254535106,0.0
12,voi,20,1.0,-0.974607254535106,0.0
12,voi,25,1.0,-0.974607254535106,0.0
12,voi,30,1.0,-0.974607254535106,0.0
12,conformal_width,5,0.0,-1.3908422450076774,0.4162349904725714
12,conformal_width,10,0.0,-1.2629169320732476,0.28830967753814163
12,conformal_width,15,0.3333333333333333,-1.148862242809988,0.17425498827488195
12,conformal_width,20,0.3333333333333333,-1.148862242809988,0.17425498827488195
12,conformal_width,25,1.0,-0.974607254535106,0.0
12,conformal_width,30,1.0,-0.974607254535106,0.0
12,risktriage,5,0.6666666666666666,-0.974607254535106,0.0
12,risktriage,10,1.0,-0.974607254535106,0.0
12,risktriage,15,1.0,-0.974607254535106,0.0
12,risktriage,20,1.0,-0.974607254535106,0.0
12,risktriage,25,1.0,-0.974607254535106,0.0
12,risktriage,30,1.0,-0.974607254535106,0.0
13,random,5,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,random,10,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,random,15,0.6666666666666666,-0.9493272685587828,0.0
13,random,20,1.0,-0.9493272685587828,0.0
13,random,25,1.0,-0.9493272685587828,0.0
13,random,30,1.0,-0.9493272685587828,0.0
13,sabatier,5,0.0,-1.2957815826418324,0.3464543140830496
13,sabatier,10,0.0,-1.2471069819848029,0.29777971342602005
13,sabatier,15,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,sabatier,20,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,sabatier,25,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,sabatier,30,1.0,-0.9493272685587828,0.0
13,ml_rank,5,0.6666666666666666,-0.9493272685587828,0.0
13,ml_rank,10,1.0,-0.9493272685587828,0.0
13,ml_rank,15,1.0,-0.9493272685587828,0.0
13,ml_rank,20,1.0,-0.9493272685587828,0.0
13,ml_rank,25,1.0,-0.9493272685587828,0.0
13,ml_rank,30,1.0,-0.9493272685587828,0.0
13,variance,5,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,variance,10,0.6666666666666666,-0.9493272685587828,0.0
13,variance,15,0.6666666666666666,-0.9493272685587828,0.0
13,variance,20,0.6666666666666666,-0.9493272685587828,0.0
13,variance,25,1.0,-0.9493272685587828,0.0
13,variance,30,1.0,-0.9493272685587828,0.0
13,ucb,5,0.6666666666666666,-0.9493272685587828,0.0
13,ucb,10,1.0,-0.9493272685587828,0.0
13,ucb,15,1.0,-0.9493272685587828,0.0
13,ucb,20,1.0,-0.9493272685587828,0.0
13,ucb,25,1.0,-0.9493272685587828,0.0
13,ucb,30,1.0,-0.9493272685587828,0.0
13,ei,5,0.6666666666666666,-0.9493272685587828,0.0
13,ei,10,1.0,-0.9493272685587828,0.0
13,ei,15,1.0,-0.9493272685587828,0.0
13,ei,20,1.0,-0.9493272685587828,0.0
13,ei,25,1.0,-0.9493272685587828,0.0
13,ei,30,1.0,-0.9493272685587828,0.0
13,voi,5,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,voi,10,1.0,-0.9493272685587828,0.0
13,voi,15,1.0,-0.9493272685587828,0.0
13,voi,20,1.0,-0.9493272685587828,0.0
13,voi,25,1.0,-0.9493272685587828,0.0
13,voi,30,1.0,-0.9493272685587828,0.0
13,conformal_width,5,0.3333333333333333,-1.148862242809988,0.19953497425120514
13,conformal_width,10,0.6666666666666666,-0.9493272685587828,0.0
13,conformal_width,15,0.6666666666666666,-0.9493272685587828,0.0
13,conformal_width,20,0.6666666666666666,-0.9493272685587828,0.0
13,conformal_width,25,1.0,-0.9493272685587828,0.0
13,conformal_width,30,1.0,-0.9493272685587828,0.0
13,risktriage,5,0.6666666666666666,-0.9493272685587828,0.0
13,risktriage,10,1.0,-0.9493272685587828,0.0
13,risktriage,15,1.0,-0.9493272685587828,0.0
13,risktriage,20,1.0,-0.9493272685587828,0.0
13,risktriage,25,1.0,-0.9493272685587828,0.0
13,risktriage,30,1.0,-0.9493272685587828,0.0
14,random,5,0.0,-1.382725422600379,0.27041181662449043
14,random,10,0.25,-1.1215213172516916,0.00920771127580311
14,random,15,0.5,-1.1123136059758885,0.0
14,random,20,1.0,-1.1123136059758885,0.0
14,random,25,1.0,-1.1123136059758885,0.0
14,random,30,1.0,-1.1123136059758885,0.0
14,sabatier,5,0.0,-1.2155138969743366,0.10320029099844819
14,sabatier,10,0.0,-1.2155138969743366,0.10320029099844819
14,sabatier,15,0.0,-1.2155138969743366,0.10320029099844819
14,sabatier,20,0.0,-1.2155138969743366,0.10320029099844819
14,sabatier,25,0.5,-1.1123136059758885,0.0
14,sabatier,30,1.0,-1.1123136059758885,0.0
14,ml_rank,5,1.0,-1.1123136059758885,0.0
14,ml_rank,10,1.0,-1.1123136059758885,0.0
14,ml_rank,15,1.0,-1.1123136059758885,0.0
14,ml_rank,20,1.0,-1.1123136059758885,0.0
14,ml_rank,25,1.0,-1.1123136059758885,0.0
14,ml_rank,30,1.0,-1.1123136059758885,0.0
14,variance,5,0.0,-1.3409337479752654,0.22862014199937697
14,variance,10,0.0,-1.2258029996167124,0.11348939364082389
14,variance,15,0.0,-1.2155138969743366,0.10320029099844819
14,variance,20,0.25,-1.158988298545847,0.0466746925699586
14,variance,25,0.75,-1.1215213172516916,0.00920771127580311
14,variance,30,1.0,-1.1123136059758885,0.0
14,ucb,5,0.75,-1.1215213172516916,0.00920771127580311
14,ucb,10,1.0,-1.1123136059758885,0.0
14,ucb,15,1.0,-1.1123136059758885,0.0
14,ucb,20,1.0,-1.1123136059758885,0.0
14,ucb,25,1.0,-1.1123136059758885,0.0
14,ucb,30,1.0,-1.1123136059758885,0.0
14,ei,5,1.0,-1.1123136059758885,0.0
14,ei,10,1.0,-1.1123136059758885,0.0
14,ei,15,1.0,-1.1123136059758885,0.0
14,ei,20,1.0,-1.1123136059758885,0.0
14,ei,25,1.0,-1.1123136059758885,0.0
14,ei,30,1.0,-1.1123136059758885,0.0
14,voi,5,0.0,-1.2155138969743366,0.10320029099844819
14,voi,10,0.75,-1.1215213172516916,0.00920771127580311
14,voi,15,1.0,-1.1123136059758885,0.0
14,voi,20,1.0,-1.1123136059758885,0.0
14,voi,25,1.0,-1.1123136059758885,0.0
14,voi,30,1.0,-1.1123136059758885,0.0
14,conformal_width,5,0.0,-1.3409337479752654,0.22862014199937697
14,conformal_width,10,0.0,-1.2258029996167124,0.11348939364082389
14,conformal_width,15,0.0,-1.2155138969743366,0.10320029099844819
14,conformal_width,20,0.25,-1.158988298545847,0.0466746925699586
14,conformal_width,25,0.75,-1.1215213172516916,0.00920771127580311
14,conformal_width,30,1.0,-1.1123136059758885,0.0
14,risktriage,5,1.0,-1.1123136059758885,0.0
14,risktriage,10,1.0,-1.1123136059758885,0.0
14,risktriage,15,1.0,-1.1123136059758885,0.0
14,risktriage,20,1.0,-1.1123136059758885,0.0
14,risktriage,25,1.0,-1.1123136059758885,0.0
14,risktriage,30,1.0,-1.1123136059758885,0.0
15,random,5,0.0,-1.271639731430264,0.1583806240082628
15,random,10,0.25,-1.1495656394996336,0.03630653207763235
15,random,15,0.5,-1.1132591074220013,0.0
15,random,20,0.5,-1.1132591074220013,0.0
15,random,25,0.5,-1.1132591074220013,0.0
15,random,30,1.0,-1.1132591074220013,0.0
15,sabatier,5,0.0,-1.2344853014986072,0.12122619407660595
15,sabatier,10,0.0,-1.2344853014986072,0.12122619407660595
15,sabatier,15,0.0,-1.2344853014986072,0.12122619407660595
15,sabatier,20,0.0,-1.2344853014986072,0.12122619407660595
15,sabatier,25,0.25,-1.148862242809988,0.03560313538798665
15,sabatier,30,1.0,-1.1132591074220013,0.0
15,ml_rank,5,0.75,-1.1132591074220013,0.0
15,ml_rank,10,1.0,-1.1132591074220013,0.0
15,ml_rank,15,1.0,-1.1132591074220013,0.0
15,ml_rank,20,1.0,-1.1132591074220013,0.0
15,ml_rank,25,1.0,-1.1132591074220013,0.0
15,ml_rank,30,1.0,-1.1132591074220013,0.0
15,variance,5,0.25,-1.1495656394996336,0.03630653207763235
15,variance,10,0.5,-1.1495656394996336,0.03630653207763235
15,variance,15,0.5,-1.1495656394996336,0.03630653207763235
15,variance,20,0.75,-1.1132591074220013,0.0
15,variance,25,1.0,-1.1132591074220013,0.0
15,variance,30,1.0,-1.1132591074220013,0.0
15,ucb,5,0.75,-1.1132591074220013,0.0
15,ucb,10,1.0,-1.1132591074220013,0.0
15,ucb,15,1.0,-1.1132591074220013,0.0
15,ucb,20,1.0,-1.1132591074220013,0.0
15,ucb,25,1.0,-1.1132591074220013,0.0
15,ucb,30,1.0,-1.1132591074220013,0.0
15,ei,5,0.75,-1.1132591074220013,0.0
15,ei,10,1.0,-1.1132591074220013,0.0
15,ei,15,1.0,-1.1132591074220013,0.0
15,ei,20,1.0,-1.1132591074220013,0.0
15,ei,25,1.0,-1.1132591074220013,0.0
15,ei,30,1.0,-1.1132591074220013,0.0
15,voi,5,0.75,-1.1132591074220013,0.0
15,voi,10,1.0,-1.1132591074220013,0.0
15,voi,15,1.0,-1.1132591074220013,0.0
15,voi,20,1.0,-1.1132591074220013,0.0
15,voi,25,1.0,-1.1132591074220013,0.0
15,voi,30,1.0,-1.1132591074220013,0.0
15,conformal_width,5,0.25,-1.1495656394996336,0.03630653207763235
15,conformal_width,10,0.5,-1.1495656394996336,0.03630653207763235
15,conformal_width,15,0.5,-1.1495656394996336,0.03630653207763235
15,conformal_width,20,0.75,-1.1132591074220013,0.0
15,conformal_width,25,1.0,-1.1132591074220013,0.0
15,conformal_width,30,1.0,-1.1132591074220013,0.0
15,risktriage,5,0.75,-1.1132591074220013,0.0
15,risktriage,10,1.0,-1.1132591074220013,0.0
15,risktriage,15,1.0,-1.1132591074220013,0.0
15,risktriage,20,1.0,-1.1132591074220013,0.0
15,risktriage,25,1.0,-1.1132591074220013,0.0
15,risktriage,30,1.0,-1.1132591074220013,0.0
16,random,5,0.0,-1.309255099434422,0.237681129457741
16,random,10,0.75,-1.071573969976681,0.0
16,random,15,0.75,-1.071573969976681,0.0
16,random,20,0.75,-1.071573969976681,0.0
16,random,25,0.75,-1.071573969976681,0.0
16,random,30,0.75,-1.071573969976681,0.0
16,sabatier,5,0.0,-1.2344853014986072,0.16291133152192616
16,sabatier,10,0.0,-1.2344853014986072,0.16291133152192616
16,sabatier,15,0.0,-1.2344853014986072,0.16291133152192616
16,sabatier,20,0.0,-1.2344853014986072,0.16291133152192616
16,sabatier,25,0.5,-1.1228571481985048,0.05128317822182371
16,sabatier,30,0.75,-1.1228571481985048,0.05128317822182371
16,ml_rank,5,0.5,-1.071573969976681,0.0
16,ml_rank,10,1.0,-1.071573969976681,0.0
16,ml_rank,15,1.0,-1.071573969976681,0.0
16,ml_rank,20,1.0,-1.071573969976681,0.0
16,ml_rank,25,1.0,-1.071573969976681,0.0
16,ml_rank,30,1.0,-1.071573969976681,0.0
16,variance,5,0.25,-1.146596744307065,0.07502277433038396
16,variance,10,0.25,-1.146596744307065,0.07502277433038396
16,variance,15,0.25,-1.146596744307065,0.07502277433038396
16,variance,20,0.25,-1.146596744307065,0.07502277433038396
16,variance,25,0.5,-1.1228571481985048,0.05128317822182371
16,variance,30,1.0,-1.071573969976681,0.0
16,ucb,5,0.5,-1.071573969976681,0.0
16,ucb,10,1.0,-1.071573969976681,0.0
16,ucb,15,1.0,-1.071573969976681,0.0
16,ucb,20,1.0,-1.071573969976681,0.0
16,ucb,25,1.0,-1.071573969976681,0.0
16,ucb,30,1.0,-1.071573969976681,0.0
16,ei,5,0.5,-1.071573969976681,0.0
16,ei,10,1.0,-1.071573969976681,0.0
16,ei,15,1.0,-1.071573969976681,0.0
16,ei,20,1.0,-1.071573969976681,0.0
16,ei,25,1.0,-1.071573969976681,0.0
16,ei,30,1.0,-1.071573969976681,0.0
16,voi,5,0.5,-1.071573969976681,0.0
16,voi,10,0.5,-1.071573969976681,0.0
16,voi,15,0.75,-1.071573969976681,0.0
16,voi,20,0.75,-1.071573969976681,0.0
16,voi,25,0.75,-1.071573969976681,0.0
16,voi,30,1.0,-1.071573969976681,0.0
16,conformal_width,5,0.25,-1.146596744307065,0.07502277433038396
16,conformal_width,10,0.25,-1.146596744307065,0.07502277433038396
16,conformal_width,15,0.25,-1.146596744307065,0.07502277433038396
16,conformal_width,20,0.25,-1.146596744307065,0.07502277433038396
16,conformal_width,25,0.5,-1.1228571481985048,0.05128317822182371
16,conformal_width,30,1.0,-1.071573969976681,0.0
16,risktriage,5,0.5,-1.071573969976681,0.0
16,risktriage,10,1.0,-1.071573969976681,0.0
16,risktriage,15,1.0,-1.071573969976681,0.0
16,risktriage,20,1.0,-1.071573969976681,0.0
16,risktriage,25,1.0,-1.071573969976681,0.0
16,risktriage,30,1.0,-1.071573969976681,0.0
17,random,5,0.0,-1.2367683422639946,0.17954163343243623
17,random,10,0.5,-1.1132591074220013,0.056032398590442956
17,random,15,0.75,-1.0572267088315583,0.0
17,random,20,1.0,-1.0572267088315583,0.0
17,random,25,1.0,-1.0572267088315583,0.0
17,random,30,1.0,-1.0572267088315583,0.0
17,sabatier,5,0.0,-1.1585620780854406,0.10133536925388231
17,sabatier,10,0.0,-1.1585620780854406,0.10133536925388231
17,sabatier,15,0.0,-1.1585620780854406,0.10133536925388231
17,sabatier,20,0.0,-1.1533760265967032,0.0961493177651449
17,sabatier,25,0.25,-1.1228571481985048,0.06563043936694646
17,sabatier,30,1.0,-1.0572267088315583,0.0
17,ml_rank,5,0.75,-1.0572267088315583,0.0
17,ml_rank,10,1.0,-1.0572267088315583,0.0
17,ml_rank,15,1.0,-1.0572267088315583,0.0
17,ml_rank,20,1.0,-1.0572267088315583,0.0
17,ml_rank,25,1.0,-1.0572267088315583,0.0
17,ml_rank,30,1.0,-1.0572267088315583,0.0
17,variance,5,0.0,-1.1585620780854406,0.10133536925388231
17,variance,10,0.0,-1.1585620780854406,0.10133536925388231
17,variance,15,0.25,-1.1228571481985048,0.06563043936694646
17,variance,20,0.5,-1.1228571481985048,0.06563043936694646
17,variance,25,0.75,-1.0572267088315583,0.0
17,variance,30,1.0,-1.0572267088315583,0.0
17,ucb,5,0.75,-1.0572267088315583,0.0
17,ucb,10,1.0,-1.0572267088315583,0.0
17,ucb,15,1.0,-1.0572267088315583,0.0
17,ucb,20,1.0,-1.0572267088315583,0.0
17,ucb,25,1.0,-1.0572267088315583,0.0
17,ucb,30,1.0,-1.0572267088315583,0.0
17,ei,5,0.75,-1.0572267088315583,0.0
17,ei,10,1.0,-1.0572267088315583,0.0
17,ei,15,1.0,-1.0572267088315583,0.0
17,ei,20,1.0,-1.0572267088315583,0.0
17,ei,25,1.0,-1.0572267088315583,0.0
17,ei,30,1.0,-1.0572267088315583,0.0
17,voi,5,0.5,-1.1228571481985048,0.06563043936694646
17,voi,10,1.0,-1.0572267088315583,0.0
17,voi,15,1.0,-1.0572267088315583,0.0
17,voi,20,1.0,-1.0572267088315583,0.0
17,voi,25,1.0,-1.0572267088315583,0.0
17,voi,30,1.0,-1.0572267088315583,0.0
17,conformal_width,5,0.0,-1.1585620780854406,0.10133536925388231
17,conformal_width,10,0.0,-1.1585620780854406,0.10133536925388231
17,conformal_width,15,0.25,-1.1228571481985048,0.06563043936694646
17,conformal_width,20,0.5,-1.1228571481985048,0.06563043936694646
17,conformal_width,25,0.75,-1.0572267088315583,0.0
17,conformal_width,30,1.0,-1.0572267088315583,0.0
17,risktriage,5,0.75,-1.0572267088315583,0.0
17,risktriage,10,1.0,-1.0572267088315583,0.0
17,risktriage,15,1.0,-1.0572267088315583,0.0
17,risktriage,20,1.0,-1.0572267088315583,0.0
17,risktriage,25,1.0,-1.0572267088315583,0.0
17,risktriage,30,1.0,-1.0572267088315583,0.0
18,random,5,0.0,-1.1533760265967032,0.20404875803792044
18,random,10,0.0,-1.1533760265967032,0.20404875803792044
18,random,15,0.5,-0.9493272685587828,0.0
18,random,20,0.5,-0.9493272685587828,0.0
18,random,25,0.75,-0.9493272685587828,0.0
18,random,30,1.0,-0.9493272685587828,0.0
18,sabatier,5,0.0,-1.2155138969743366,0.26618662841555385
18,sabatier,10,0.0,-1.2155138969743366,0.26618662841555385
18,sabatier,15,0.0,-1.2155138969743366,0.26618662841555385
18,sabatier,20,0.0,-1.1533760265967032,0.20404875803792044
18,sabatier,25,0.5,-0.974607254535106,0.025279985976323194
18,sabatier,30,0.75,-0.9493272685587828,0.0
18,ml_rank,5,0.75,-0.9493272685587828,0.0
18,ml_rank,10,1.0,-0.9493272685587828,0.0
18,ml_rank,15,1.0,-0.9493272685587828,0.0
18,ml_rank,20,1.0,-0.9493272685587828,0.0
18,ml_rank,25,1.0,-0.9493272685587828,0.0
18,ml_rank,30,1.0,-0.9493272685587828,0.0
18,variance,5,0.0,-1.1533760265967032,0.20404875803792044
18,variance,10,0.5,-0.9493272685587828,0.0
18,variance,15,0.5,-0.9493272685587828,0.0
18,variance,20,0.75,-0.9493272685587828,0.0
18,variance,25,0.75,-0.9493272685587828,0.0
18,variance,30,1.0,-0.9493272685587828,0.0
18,ucb,5,0.75,-0.9493272685587828,0.0
18,ucb,10,1.0,-0.9493272685587828,0.0
18,ucb,15,1.0,-0.9493272685587828,0.0
18,ucb,20,1.0,-0.9493272685587828,0.0
18,ucb,25,1.0,-0.9493272685587828,0.0
18,ucb,30,1.0,-0.9493272685587828,0.0
18,ei,5,0.75,-0.9493272685587828,0.0
18,ei,10,1.0,-0.9493272685587828,0.0
18,ei,15,1.0,-0.9493272685587828,0.0
18,ei,20,1.0,-0.9493272685587828,0.0
18,ei,25,1.0,-0.9493272685587828,0.0
18,ei,30,1.0,-0.9493272685587828,0.0
18,voi,5,0.0,-1.1533760265967032,0.20404875803792044
18,voi,10,0.5,-0.974607254535106,0.025279985976323194
18,voi,15,0.75,-0.974607254535106,0.025279985976323194
18,voi,20,1.0,-0.9493272685587828,0.0
18,voi,25,1.0,-0.9493272685587828,0.0
18,voi,30,1.0,-0.9493272685587828,0.0
18,conformal_width,5,0.0,-1.1533760265967032,0.20404875803792044
18,conformal_width,10,0.5,-0.9493272685587828,0.0
18,conformal_width,15,0.5,-0.9493272685587828,0.0
18,conformal_width,20,0.75,-0.9493272685587828,0.0
