n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,param,coverage
29,0.3103448275862069,0.5517241379310345,0.13793103448275862,0.4444444444444444,0.125,0.20689655172413793,crc,0.20689655172413793,0.23448275862068965,3,0.05,0.1724137931034483
29,0.3103448275862069,0.5517241379310345,0.13793103448275862,0.4444444444444444,0.125,0.20689655172413793,rac,0.20689655172413793,0.23448275862068965,3,0.05,0.1724137931034483
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,crc,0.20689655172413793,0.22758620689655173,3,0.1,0.13793103448275862
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,rac,0.20689655172413793,0.22758620689655173,3,0.1,0.13793103448275862
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,crc,0.20689655172413793,0.22758620689655173,3,0.15,0.13793103448275862
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,rac,0.20689655172413793,0.22758620689655173,3,0.15,0.13793103448275862
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,crc,0.27586206896551724,0.27586206896551724,3,0.2,0.0
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,rac,0.27586206896551724,0.27586206896551724,3,0.2,0.0
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,crc,0.27586206896551724,0.27586206896551724,3,0.3,0.0
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,rac,0.27586206896551724,0.27586206896551724,3,0.3,0.0
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,crc,0.27586206896551724,0.27586206896551724,3,0.4,0.0
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,rac,0.27586206896551724,0.27586206896551724,3,0.4,0.0
